Username,Address,Rating,Comment
陳慶鴻,Dragon Bridge,3,"Unfortunately, it coincided with a period of national mourning, so all activities were suspended. I was completely baffled."
Laura Nøddelund,Dragon Bridge,3,"Make sure not to stand too close to the mouth when there is fire - if the wind is against you, you will get gas sprayed all over you🥴 …"
Ina Ziegler,Dragon Bridge,3,Unfortunately the fire show is only on the weekend.
Татьяна Еремеева,Dragon Bridge,3,A large crowd for a short burst of fire. A children's attraction.
阿康,Dragon Bridge,3,There's nothing special about this check-in spot. It's ok to take a photo every few years. Haha.
강형주,Dragon Bridge,3,"Maybe because I didn't see the fire show at night, but during the day, it looks like a normal, decorative bridge covered in iron plates. That's why I didn't take any pictures."
Joe Molti,Dragon Bridge,3,Nothing special. A bridge.
Lea Spycher,Dragon Bridge,3,"During fire breathing, gasoline sprays down onto the crowds, so it would certainly be advantageous to pay attention to the wind direction."
Katsuaki T,Dragon Bridge,3,"I came to see it using a Grab taxi, but was it really worth the effort?"
문태굥태굥,Dragon Bridge,3,"It's okay if you look, it's okay if you don't look.."
Winter_scent,Dragon Bridge,3,Dragon Bridge on the Han River. It was fun to leave Yongsan after a 5-hour flight and arrive at the Han River.
Alex Ip,Dragon Bridge,3,"Da Nang landmark, it gets a fire at night"
SHINICHIRO SHIMIZU,Dragon Bridge,3,A great product that doesn't cost much and attracts many tourists
Dev Game,Dragon Bridge,3,There's a little bit of fire and a little disappointment
Kim Lan Ngô,Dragon Bridge,3,Come on!
Thanh Tung,Dragon Bridge,3,Also beautiful
林思葵,Dragon Bridge,3,"Taking photos from the bridge, the distance is so close!"
Markus Prof. Dr. Lauff,Dragon Bridge,3,"If you're there anyway, it's worth a photo."
Lam,Dragon Bridge,3,"East, unremarkable."
Ed Chung,Dragon Bridge,3,"This is probably one of the most popular landmarks in the city and visitors to Danang will not miss it, whether day or night as you will surely pass by it somewhere somehow sometime.

The long bridge is lit up at night and it changed colours within minutes and looked nice especially from afar. If you come on Friday-Sunday night at 9.00pm, there will be the dragon performance where the dragon mouth will spit fire and water. Quite spectacular at first but after a while it's boring because it's the same repeated action that lasted 15mins.

But there will be gathering of big crowds or people standing by the riverside or on top of the bridge and if you wanted to have a good view, you may like to go there early to chope a good place. For us, we stood along the riverside that also offered a good view but we didn't find it anything special, maybe thinking that our own Merlion back in Singapore that spits water is nicer and more iconic."
Kathy Duong,Dragon Bridge,3,"The bridge wasn’t particularly jaw-dropping, but my family and I found the part where the dragon spit water quite amusing. When the dragon spit, the water shot all the way to the streets, soaking the people on the bridge. We were watching from the bottom of the bridge, and the water slowly made its way to us! This place is worth checking out if you have time in your trip, but be sure to check the times the dragon actually spits the fire and water. It’s definitely not a must-see, though!"
Rajesh D,Dragon Bridge,3,"It's kind of okay, and worth a one time visit. If you are interested in the fire breathing show, make sure to find a good spot by the river or the night market to have a great view. It's a 10 minute show (the dragon will breathe fire in the first 5 minutes, and then spray water in the next 5) - Friday to Sunday only - and there are a lot of people looking forward to it, so be there before 9 pm to get a good viewing spot."
HO Ho,Dragon Bridge,3,"Was there on Friday Nov25 n only water. grab driver said there was fireworks but actually just water. people on the bridge avoided the water.

There are seats on river promenade near night market but u will need to pay for drinks to sit."
daniel soedarso,Dragon Bridge,3,"1 time see and not really that worth if you have short trip to put this into your list.

Start 9PM - 9.15PM mostly waiting for it shows the flamethrower.."
Faizul Amin Othman,Dragon Bridge,3,"I visited the famous Dragon Bridge in Da Nang to catch the fire and water show, which starts at 9:00 PM and runs for about 15 minutes in staggered intervals. Despite the rain, many tourists, including myself, were excited and patiently waited to see the dragon breathe fire.

While it was expected that the bridge would be closed to traffic during the show, it remained open, which slightly affected the viewing experience and safety.

A few tips if you're planning to go:
- Bring an Insta360 or action camera for great footage
- Wear a raincoat or bring an umbrella (rain is quite common)
- Wear proper shoes as the area can be slippery
- Get there early for a good spot

Overall, it’s a unique experience and definitely something to tick off the list when in Da Nang. However, for me, it’s a one-time event , I personally wouldn’t go back again. Still, worth seeig Once"
ashu mishra,Dragon Bridge,3,"Good bridge, average light, fire show.

The bridge looks beautiful at night with the changing colours. There is a fire and water show on weekends at 9pm.  It gets pretty crowded at that time.

The show is average and can be skipped but can be clubbed with night market visit."
Ahmsast,Dragon Bridge,3,"Super over-rated.  Kids would enjoy it.  Nothing really exciting.  Way over crowded. Not worth it, in my humble opinion.
But the night market across the way is superb.

Unfortunately, I erased all the videos I had of the dragon because it wasn't anything impressive. Haaha"
Ben Quan,Dragon Bridge,3,"It's the type of place you should go if you have fomo, otherwise it's just another tourist trap. Keep in mind the dragon only spits out fire and water on Fridays, Saturdays, and Sundays. Grab drivers would often decline your ride since they know traffic is awful there. It's close to the night market, which also gets really packed. If you do go, try walking a bit further out to call a Grab for your return trip."
Naman Doshi,Dragon Bridge,3,"One of the major but over hyped attractions in Da Nang. It is a modern bridge crosses the Han River at the Le Dinh Duong / Bach Dang traffic circle, providing the shortest road link from the Da Nang International Airport to other main roads in Da Nang city, and a more direct route to My Khe Beach and Non Nuoc Beach on the eastern edge of the city. The bridge was designed and built in the shape of a dragon and to breathe fire and water each Saturday and Sunday night at 9 pm.

The main span was completed on October 26, 2012. The bridge was opened to traffic on March 29, 2013, the 38th anniversary of the capture of Da Nang City by North Vietnamese forces (known as the Liberation of Da Nang in Vietnam) during the Vietnam War (known as the American War in Vietnam)"
지구여행자,Dragon Bridge,3,"On my way to Sunshine Market, I briefly visited Dragon Bridge. It was Friday, so there were a lot of people there. I wondered what it was all about, and they said there would be a fire show starting at 9:00. I waited a bit and watched.
However, the fire show was disappointing. The fire coming from the large-headed dragon was very modest. Haha. It was so humble that I laughed for a long time.
I expected something more special, and it was just as I expected.
The fire show was modest, but afterward, there was a water show, which was even more spectacular. I recommend watching it once before heading to the nearby Sunshine Market."
Pancake Yang,Dragon Bridge,3,"It was a rather uninteresting tourist attraction. I figured since I was at the Son Tra Night Market in Da Nang, I might as well check out the Dragon Bridge performance. I was expecting a musical performance, but it was just fire-breathing followed by water-breathing, and that was it. However, there were quite a lot of people, so at least I got to say I'd been there."
Sunny kim,Dragon Bridge,3,"Hmm...
It's not something worth waiting for, like 1-2 hours, but it's still fun!
Still, if you're in Da Nang, I think it's worth seeing at least once! It's the perfect spot to check out Son Tra Night Market!

Haha, but the water show is more impactful than the fire show,
so people around me were muttering that it would be better to change it to ""Dragon Bridge Water Show"" 💦!

Haha, I agree. ㅎㅎㅎ✨🍀
🔥If the fire show goes ""Bee-yong! Bee-yong! Bee-yong!""
💧The water show goes ""Pwaaaaak! Pwaaaaak!""

If you watch it too closely, it might be dangerous because of the heat!
(I was a little further away, and it was hot!)
And if you watch it too closely, you won't even be able to see the entire Dragon Bridge!
I think it'd be better to buy a coconut drink and find a spot diagonally(?) from Son Tra Night Market and watch it! 🍀"
李秀野,Dragon Bridge,3,"I agree with other people's comments. Actually, it's quite boring... It just sprays fire and water when the time is up, that's it. It's okay for taking kids out to kill time, taking a boat ride and eating on the shore... If you really have nothing else to do and are planning an itinerary, then I suggest taking a boat ride, it's more relaxing and comfortable."
E Li,Dragon Bridge,3,"The Da Nang Dragon Bridge is only active on Friday, Saturday, and Sunday nights. At 9:00 PM sharp, it first sprays fire, then water! I bought a boat ticket for around NT$230. Each table on board comes with complimentary fruit and bottled water. There are also dancers performing at the bow, and the captain stops at a prime spot for tourists to take photos and videos! Personally, I think it's okay, nothing special. It's a bit of a surprise at first, but then it's over! It's just the same old fire and water spray. 😅"
Miguel Vazquez,Dragon Bridge,3,"It's an interesting show, but nothing extraordinary. If you have the chance to do other things in the city, I'd recommend doing them instead of going to see the show. It's free, but the best view is from the sides of the bridge, where locals set up tables and charge 50,000 dong to watch the show.
I'd honestly give it a 5/10."
Kristian Groth,Dragon Bridge,3,"It's a bridge!
However, with a little extra masking that looks like a dragon. Bridges are neither particularly long nor high nor in any other way special. Therefore, it is solely the yellow dragon look in the middle of the bridge that makes it special.
Apparently, there is a ""show"" some evenings where the dragon head spews both fire and water. We were there during the day so we didn't see that. On land, busloads of tourists drove by to get one (or many) pictures in front of the bridge."
はるる,Dragon Bridge,3,"There were a lot of people. The event started at 9am, but you had better get there early to get a Grab ticket. I managed to get one, but halfway through the event the driver told me it would be quicker to walk, so I walked towards the end.

The flames were a little far away so it wasn't a big deal, but if you want to see them it might be better to get there early."
Eva,Dragon Bridge,3,"On Fridays, Saturdays, and Sundays at 9 PM, the dragon first breathes fire and then water, for about 5 minutes in total. It's okay, but nothing special.

Better not stand on the bridge but down by the riverbank – you'll get wet up there, and down by you'll be right in the middle of the nightlife. Afterwards, definitely head to the Son Tra Night Market!"
#ตามขวัญมา Followqvan,Dragon Bridge,3,"January 2026 🇻🇳 Da Nang City Symbols
Landmarks to check in at along the Han River
🐉 Dragon Bridge, stretching across the river. There's a fire show in the evening, so be sure to check the time!
🐲 Dragon Craft or Mer Dragon, like Singapore's Merlion.
❤️ Heart-shaped bridge with love locks, similar to Korea.
Visiting this area feels like visiting 3 countries. Around the area, there are food boats, shops, and cafes on the other side of the street. Try the
🥖 Banh Mi, fresh and hot street food.
🛣️ Crossing the road is a challenge; navigating through the motorcycles means you've arrived in Vietnam!

#VietnamTravel #DaNangTravel #FollowKhwan
🐉🐉🐉🐉🐉🐉🐉🐉🐉🐉
May 2025 Dragon Bridge is considered one of Da Nang's must-see landmarks. In fact, most people travel across this bridge when visiting this city. It's beautiful during the day, but even more stunning at night when illuminated. The lights can change color.

There will also be a Merlion display, similar to the one in Singapore, but this one has a dragon on top and a fish below, yet it sprays water just like the dragon."
楊傑宇,Dragon Bridge,3,"Every Friday, Saturday, and Sunday at 9:00 PM, the dragon head puts on a fire and water show, but don't expect too much.
When it's spewing fire, it seems like it's running low on gas, and it dies down after a few spurts. The water spray is actually quite spectacular, so if you're visiting Son Cha Night Market, you might want to stop by and see it."
ziv arieli,Dragon Bridge,3,"The place itself is very nice, an elevator that takes you out of the mountain to that bridge with the impressive view.
Getting to the bridge is very annoying, you deliberately get off between shops and take 2 shuttles in one place just so you can go through shops.
The bridge itself is very impressive, crazy view, the problem is that the glass is not clean and maintained.
For those who have an extra day in Sapa, I recommend it.
For those who come specifically, I do not recommend it
Attached is a photo of me on the bridge"
PRO Jang,Dragon Bridge,3,"I was going to write a review saying, ""Go check it out while you're at Son Tra Night Market on Friday, Saturday, and Sunday..."" but that picture is all I got. The lights flickered a few times, and people gasped, ""Wow!!!"" =_=
There were so many people. I think there were 2,000. What the heck was that? My precious time. 🤦
A tour where you roll down the windows and watch from inside a car? There were a lot of cars, and the driver started the car after a few flashes of lights.
""What? Is that all?!""
""...Yes.""
Boohoo~
They even spray water, I guess they're pouring it on to cool it down. LOL
Where's the golden spot? Where's the food to eat? All that nonsense. ㅠ Go for a massage during that time. ㅠ

Sorry, Vietnamese friends. ㅠ ㅠ We have turtle ships in Korea. ㅠ But I still love Vietnam. 💚"
K Park,Dragon Bridge,3,"It's a pretty fun bridge.

Even the dragon's eyes are heart-shaped.
It's fun to see the dragon from head to tail, spanning a distance of about 600-700 meters.
However, the design doesn't seem to offer much protection for the pedestrian walkway.
After a while, the exhaust fumes from cars and bikes on the adjacent roadway leave your chest and nose acrid."
미쿠,Dragon Bridge,3,"Dragon Bridge is only beautiful from afar...
The Dragon Bridge Fire Show starts every Friday and Saturday at 9 PM.
I had to go early to get a front row seat (where the water splashes on me), but it's always crowded. ㅜㅜ
Also, the show's duration is sometimes 10 minutes, sometimes 20 minutes, but it ends at exactly 9 minutes.
It seems like they start with fire, then water, then more fire, then more water, and then it's over. It doesn't last long, and it's hard to see up close, and there are just too many people. ㅜㅜ
Even if you go to Dragon Bridge to see it, you won't be able to see the dragon brothers from the top of the bridge like in the photo I posted...
Unless you want to get splashed, it's probably much prettier to just take a picture from afar!"
MiSUNG KIM,Dragon Bridge,3,"Hahaha
It's hard not to see, but when I do, hahahaha

But if you're in Da Nang, you absolutely must see the Dragon Bridge Fire Show, right???
(The crowds and the countless phones in hand are even more spectacular than the Dragon Bridge Fire Show~~~)"
Sss_KR_JP_VN,Dragon Bridge,3,"There's a fire and water show every weekend at 9pm. It's only 10 minutes long and I recommend watching it from under the bridge rather than from above!! As you can see in the video, the water is all over the bridge. They don't do it on weekdays, only on weekends!! I just came once to see it, so it's not something to the point where I'd say, ""Wow, that's amazing!"""
Catalina Araya,Dragon Bridge,3,"We went over the weekend, it was too crowded, and it was hard to get to by public transport. Honestly, it's not worth planning to go see it. If you have time, it's good that it's next to the night market, but I recommend going to the night market first, since it gets crowded afterward and it's impossible to enjoy it. The dragon was nothing special; a few seconds of fire and then water. We expected something better. 👍🏻"
浩然,Dragon Bridge,3,"Not particularly special.

You'll pass by in a car.

They breathe fire on Friday nights and holidays.

But it really feels like a road smoking. You can take a couple of smokes and then rest for a while."
Inweon Hwang (Jacob),Dragon Bridge,3,"It's not a huge deal, but it's a culture that exists in this country.

Starting at 9 p.m., there are several fireworks and fireworks displays.

Finally, water is sprayed, perhaps for a ritualistic purpose, as a form of cleansing.

The amount of water sprayed is surprisingly large, and it's enough to cause artificial rain within a 100-200 meter radius.

The Dragon Bridge itself is impressive."
Margaret Cxxx,Dragon Bridge,3,"There's a night market in Longqiao, and I thought it would offer a wide variety of food, but I was a bit disappointed. From one end of the street to the other, it was all seafood or meat barbecue, and you had to haggle over the prices! So tiring 😖. Those who love barbecue will find it heavenly, but those who don't can only order Grab delivery from their hotel 😵😮‍💨"
Tomasz R,Dragon Bridge,3,"For me, it's not a big deal. First, the dragon breathes fire a few times, then the water pours down. We watched it from the quayside, drinking juice and beer. I think the drinks were the best part of it all.

The whole thing lasts 10 minutes, you can see it, but there's no real wow factor."
ななしななし（まろん）,Dragon Bridge,3,"It was surprisingly underwhelming, lol.
However, the people who were eagerly awaiting it were full of energy and excitement.
As part of a fun festival, it was acceptable, lol."
김민주 (소소소),Dragon Bridge,3,"It was cool, though...

After pushing through the crowd to find a spot where the dragon wasn't obscured by trees to see it,

you have to endure the struggle to catch a Grab taxi to get back to your accommodation.

No Grab available... If your accommodation is nearby, I recommend walking.

Otherwise, just giving up is also an option."
Lukas Brandl,Dragon Bridge,3,"Quite nice, but not exceptionally spectacular"
박초기,Dragon Bridge,3,Just like that haha there are a lot of people
김희주,Dragon Bridge,3,Yonggyo Bridge is beautiful only when viewed from afar
yeyeym,Dragon Bridge,3,Just watch it in the room~~
PTHEPILATES (Studio - Mat),Dragon Bridge,3,A lot of traffic.
Yoon-hee Oh,Dragon Bridge,3,It's close to the airport
Xaviera Tham,Dragon Bridge,3,"I happened to be cycling by and stopped to take a look at the bridge. From the bridge, you can see the night view of other bridges, but you can feel the bridge vibrating. If you want to see the entire Dragon Bridge, you can choose to find a coffee stall by the riverbank, sit down, and enjoy it at your leisure."
angelarmes,Dragon Bridge,3,"The bridge is shaped like a dragon, a very unique design. Standing on the bridge, you can enjoy the scenery in other places. However, it is not easy to see the whole picture from the bridge. Walking along the riverbank after leaving the bridge will give you a clearer view of the entire bridge and make for better photos."
onakapokochan,Dragon Bridge,3,"We secured a spot in the square at 8:20 on Sunday and waited for 40 minutes. When flames and a large amount of water spewed from the dragon's mouth, the crowd went wild. Since we were in the square close to its head, we could feel the heat of the flames, and it was quite impressive. This is a popular event in Da Nang that is only held on weekends."
cyberformula,Dragon Bridge,3,Take a boat trip at night. It's comfortable and you can closely observe the changing colors of the dragon lanterns. But it's not worth $10. You can enjoy the view from the banks of the river. You don't necessarily have to take a boat out to see it.
usk812,Dragon Bridge,3,There is no special music or performance; it simply begins at 9 PM.
JoLo_TNT,Dragon Bridge,3,"The bridge is very beautiful, at night it is illuminated and change colour repeatedly which is quite effect full.Went there for the fire show, and it was totally crowded around the Dragon head, so if you want a good spot be there at least one hour before it starts (it starts 9 pm).Can't really say that the show was that impressive, the kids said it was kind of cool but very short. The show starts with 3 times fire breath followed by a big spray of water times 3. And that's it.But if you are in the neighborhood and have some time to spare, by all means, it is kind of fun to have seen it.Worth to mention is that it will be very, very difficult to catch a taxi after the show, so be prepared to either wait out the crowds for an hour or two, or use your feet/scooter/bike/etc. Added some pictures on the Dragon head, the crowds and the outside of Danang Food Center (DFC) which have a terrace that is perfect located for a good view of the show (food-wise it was basic but ok)."
Subin Lee,Dragon Bridge,3,"Unless you are just passing by, I don't think it is worth going out of your way to see the Dragon Bridge. It seems like a common bridge. However, if you travel around Da Nang, you will likely see it at least once from a taxi."
Belindatp,Dragon Bridge,3,"Not much to say after all, it's a dragon bridge that lights up. The city lights up at night which is good for the kids, that's it"
Henann,Dragon Bridge,3,"A nice spectacle, definitely worth watching. The dragon's head breathes fire three times, followed by three bursts of water. Every Saturday and Sunday at 9 pm."
Jeff,Dragon Bridge,3,The Dragon Bridge spans across the river and gives you access by car taxi bus or by simply walking across it where you can stop along the way and take photos of the city skyline.The bridge itself is nothing spectacular but the dragon head and the bridge itself make some good back drops in some photos
Donbei-san,Dragon Bridge,3,"It's beautifully lit up at night, but when you see it in the daytime, you might think, ""Huh?!"" It's a major local bridge with a lot of traffic."
mcryan894,Dragon Bridge,3,"This bridge is well advertised. it become one of place to visit in Da nang city. It was nice with ideas and architecture. However we are not so interested in this because we love to see something nature than human made.For us, this bridge is nice but can not say it is a must see at da nang city"
Candy G,Dragon Bridge,3,"We found so many beautiful bridges driving around Da Nang, and we did it local style - stop your motorbike by the road (safely of course!) and hang out on the bridge itself. Nice way to spend the night when you've run out of cash and attractions to go to."
Dahye1221,Dragon Bridge,3,You can see the bridge very clearly if you walk around downtown Da Nang.
My T,Dragon Bridge,3,"The show itself was the dragon in different colors that sprayed fire in a couple of lumps and a little water vapor. Lasted about 10 minutes. But crazy to see all the people who came jumping off in taxis, the whole bridge was closed to traffic and was completely crowded! They run at 9 pm Saturday and Sunday. Fun to catch if you're here but no need to go there for the sake of it.."
Mark V,Dragon Bridge,3,"On Saturday at 9:00 PM, the dragon breathes fire and water. It is extremely crowded and good spots are scarce. After finding a spot, it is a matter of waiting... at 9:00 PM the spectacle begins and the dragon breathes 3x3 puffs of fire. And that twice, woohoo. Then water twice as well."
M_Lindegaard,Dragon Bridge,3,"On a daily basis, just a bridge and nothing special, but on Saturday and Sunday evenings at 9 pm the dragon spews fire and water."
Alan Lee,Dragon Bridge,3,The bridge is literally shaped like a dragon. The night view is even more spectacular than Korea's Hangang Bridge! I recommend taking a cruise to view it!
BG L,Dragon Bridge,3,It's a very special bridge
freeto20,Dragon Bridge,3,"With a total length of 666 meters, it is known as the Bridge of Fortune in Da Nang, and"
wilsonhocw,Dragon Bridge,3,"This iconic landmark 666m long Dragon Bridge spans over the Han River in Da Nang, Vietnam. The dragon breathes fire and water, and there's weekly show at 9pm on Saturday and Sunday only. The best place to view is from the 2nd floor restaurant at the DFC Danang Food Centre, besides the Danang Riverside Hotel."
Elise Le,Dragon Bridge,3,"I passed the bridge quite often during my trip in Da Nang, since it is located between the city center and the beach. I find it quite impressive, beautiful at night with colorful lights (which automatically change colors). What a shame I didn't have any occasion to see the fire spectacle at weekend."
Frequent Traveller,Dragon Bridge,3,Came to DaNang for the DaNang International Fireworks Festival.  The lights along the Han Bridge and the Dragon Bridge were amazing.  Changes colour frequently. Certainly an iconic to visit and see when in DaNang.
Hieu L,Dragon Bridge,3,"It is beautiful every Friday night . It is    Simple of da nang city. Any everyone has came da nang, they should check in here. It is enjoyable 🤗🤗🤗"
Lian Tiong G,Dragon Bridge,3,"We passed by Danang on our way to the airport (from Hoi An) today (27 June 2017). We were crossing a bridge  adjacent to the Dragon Bridge and could see the whole length of the majestic Deagon Bridge from far. Three parts of the dragon body occupied the length of the bridge with the dragon head and tail at both ends. In our previous visit to Danang, we have passed by the Dragon Bridge by night and the bridge was lighted up to give the shape of the dragon..this bridge is one of the landmarks of Danang."
Carsten L.,Dragon Bridge,3,"I don't think there is much to see in Danang, so this bridge is a must-see. The kids thought it was fun, and it changed colors and was prettier than many other bridges. I guess I wasn't that impressed."
CatherineLi,Dragon Bridge,3,"From the Han River, you can see a dragon-shaped bridge in the distance! It's very unique! The bridge is for vehicles, and there are also paths for pedestrians! A friend told me that there's a fireworks display on the Dragon Bridge every Saturday and Sunday evening, with the dragon's head breathing flames! But I didn't visit on a Saturday or Sunday, so I missed it."
WWW CITY,Dragon Bridge,3,This sight hmmm ok for a quick look especially at night. No frills fast visit. prepared to walk or drive through bridge.
Little_Bird2003,Dragon Bridge,3,"There is nothing particularly interesting of the architecture or design of this bridge.  It was designed to resemble a dragon complete with the head and tail.  During the day it looks very plain.  At night, it is illuminated and there is fire breathing show on weekend at night.  But you can watch it from afar, especially if you stay in high-rise hotels, without actually having to go to the bridge to see it."
Jihye's Mom,Dragon Bridge,3,"They say the fire and water effects are only available on weekends. On weekdays, you can only see the dragon shape from a distance. Maybe it's because it's unique, but if you look at it too much, it does feel a bit childish at first glance."
Let's live happily,Dragon Bridge,3,"It looks better at night than during the day. It was larger than I expected. Even if you don't make a special trip to see it, it is located in the center, so you can browse it while moving around."
nonkotrip,Dragon Bridge,3,"I was staying at a hotel along the river, so I could see it from my room. It's beautiful at night when it's lit up and the colors change. Apparently, the dragon breathes fire once a week, but it wasn't one of those days so I didn't get to see it. There's not much to see at night, so I think it's a good idea to take a stroll along the river and go see it."
RebeccaSingapore,Dragon Bridge,3,We heard abt the dragon bridge spewing fire on weekends.  It was a non event as we had expected large balls of fire but it was small and over in less than 5 mins.  What a disappointment !
Angel T,Dragon Bridge,3,Everyone was talking about this bridge. We decided to take a look too... but ended up wasting time in traffic. We once saw steam coming out of a dragon's mouth... that's all.
yayu815,Dragon Bridge,3,"The bridge is beautifully lit up at night, so it's a great place to stroll along the river and admire the view, or to enjoy the night scenery from a hotel bar. Despite"
Travel_RunEat,Dragon Bridge,3,"The Dragon Bridge is just a normal bridge, actually there is nothing special and totally not suggested to only go to visit it. However, if you passby at night, the view of the dragon together with the river and all lights in the city makes you feel great. There are also many shops around and great food to eat."
kathymama,Dragon Bridge,3,"I could see it from the hotel, but I went closer during a walk along the river at night. The scenery changes as the colors change, but that's about it. You can get a good view from the rooftop bar on the top floor of the nearby Brilliant Hotel. The sight of many illuminated boats going back and forth is lovely and beautiful."
Aaron,Dragon Bridge,3,Take a walk around the river close to the bridge at night for the nicest view of the bridge lit up. The dragon is said to breathe fire on weekends but I didn't get to see so I'm not sure.
Manny B,Dragon Bridge,3,"A very unusual bridge, especially when seen at night with it’s many bright changing colors. We were not able to be there on the weekend evenings to witness this bridge in all its glory. If seen then, it would deserve a higher rating. During the daytime, it still deserves a brief look and a photo. On one side of the bridge you can get a good look at the dragon head. The dragon plays an important role in Vietnamese culture."
thee77,Dragon Bridge,3,The dragon bridge is beautiful but be aware the fire breathing part only happens on Saturday and Sundays only at 9pm!
Kris P,Dragon Bridge,3,Not worth waiting around for. If it happens while you're around it's interesting enough. Maybe it's better from the other side of the river.
ljsgary,Dragon Bridge,3,"One of the most distinguished bridges in Da Nang surely, especially at night over weekend with its fire and water show!Imagine taking photos with fireworks as backdrops (isn't the Firework Festival approaching?).  It would be really awesome!!"
CarlaY33,Dragon Bridge,3,We only saw this bridge during the daylight hours as we were driven from Da Nang to Hoi An. We didn't know it was designed as a dragon until we were driving over it and were quite taken by its' unique appearance. Looks very pretty lit up at night according to other photos I've seen since.
Ulysses S,Dragon Bridge,3,"Interesting bridge, especially if you don't live in Asia. Though neither spectacular nor particularly compelling, it is worth a drive-through (especially at night) if you happen to be in Da Nang."
Mohammad H,Dragon Bridge,3,steel architecture if you are in to it. it is big dragon shape. sprays fire and water through its mouth only sunday evening.
Iriza K,Dragon Bridge,3,"They say there's a fire-breathing show on Fridays, but"
Turning the page,Dragon Bridge,3,"While the Dragon Bridge itself offers a spectacular night view typical of a tourist spot, the rooftop bar at the Green Plaza Hotel, which offers a view of the bridge, was disappointing due to its glass walls. You can't see the Dragon Bridge from the best spot on the other side, and there was no air conditioning."
Scott M,Dragon Bridge,3,"On weekends at 9pm the dragon spits fire and water for a few minutes. Just make sure your at the correct side of the bridge, because NOTHING happens at the tail end."
Today,Dragon Bridge,3,"This bridge is basically a representative bridge of Da Nang, but there's no need to deliberately cross it to see it, as everyone needs to cross it to get to the beach and other department stores. It's the Dragon Bridge, located in the middle of three bridges, and it looks quite ordinary up close."
Mai Y,Dragon Bridge,3,"It's beautiful when lit up at night, but during the day it's just an ordinary bridge. Remembering that the head is the beach side and the tail is the city side will be helpful when specifying your drop-off location for a taxi."
Rohan M,Dragon Bridge,3,This bridge is very beautiful at night but be mindful that if you are crossing the bridge at night or day the air pollution is very terrible.
Fire-Flier53,Dragon Bridge,3,This is one of the high points of a visit to the modern city of Da Nang and is at its best at night time when the dragon appears to be  breathing fire from its head.
,Dragon Bridge,3,"The iconic building of Da Nang changes colors at night, and there is a fire show at 9 pm on Saturdays and Sundays. Watching it from a restaurant or bar near the dragon head is a unique experience, or you can take a boat trip on the river!"
KakaduJoe,Dragon Bridge,3,"From a distance it is fantastic - like the rest of the riverside - from close up you can see that they are structures designed to make an impact, but from a distance"
The Candid Critic,Dragon Bridge,2,"Dragon Bridge in Da Nang is honestly overrated, at least based on our experience. We went on a weekday, so there was no fire or water show, but even then, I didn’t really get the hype around it. At the end of the day, it’s a metal bridge …"
Anita L M,Dragon Bridge,2,"We've been here several months but only visited the show itself recently due to out of town guests visiting. I don't suggest a special trip just to see it, but if you're visiting the Son Tra Night Market on a Friday, Saturday or Sunday …"
Anthony Bartelli,Dragon Bridge,2,"I really wanted to like the Dragon Bridge fire show, but honestly, it wasn’t worth the hassle.
The area gets extremely busy, it felt like a massive crush of people and …"
Katrina Luna,Dragon Bridge,2,"I don’t know why this is considered to be such a big tourist atttaction. The dragon spits little fire, and the entire “show” lacks presentation or wow factor. I suppose this would be fine if it were not so overhyped and you could just pull …"
Cal Mo,Dragon Bridge,2,"Not worth the build up! 4-5 small fire balls a couple of times. Shoots some water and done. Better off trying the local Apple Meo Meo, and stumbling back to your hotel."
Paul Y,Dragon Bridge,2,"I believe i was expecting too much and waiting 2 hour outside for the best spot for the dragon fire show at 9pm (supposed to be on show Friday, Saturday and Sunday nights). The fire 🔥 only come out as pulses and there are not follow any …"
Maarten Meeusen,Dragon Bridge,2,Nice design and cool idea for the flame show. The show was highly anticipated and only happens during the weekend. We were hyped to go and even stayed a couple hours longer in the city. Only to get utterly disappointed with the huge crowd and the very underwhelming show. I don't see the point of only doing it during the weekend
Rahul Singh,Dragon Bridge,2,I personally did not find it impressive. If you are a tourist and you don't have anything to do than you can come and see this fire and water show. Sharp 9 pm only on Saturday and Sunday. I fortunately we got convinced by the boy on the street to see this show from rooftop bar nearby. But it was a big mistake. Place was jam packed.
Shrijana Rajbahak,Dragon Bridge,2,"The fire and water show is about 10 minutes long, with a few bursts of fire and a few rounds of water cannons. It's okay to watch if you're already nearby, but definitely not worth traveling a long distance or waiting around for. Just a heads up — if you stand right in front, you’ll probably get drenched."
Lauren Clarke,Dragon Bridge,2,"Way too many people to see the dragon breathe ten little flames over a three minute period. You go early to get a decent spot to view for a three to five minute show and fight the crowds to get a grab. Not a fan, but I guess it has its …"
Nir Atar,Dragon Bridge,2,Watch the video and don't waste your time on a taxi from Hoi An
Steven PY,Dragon Bridge,2,"Overrated, the show is only 10min and food sellers there are overcharging you for a coconut (50k). Most expensive coconut I paid and not even fresh"
Urtė,Dragon Bridge,2,"It's a beautiful bridge, this rating goes for the show - it's 10 mins in total, and around 2 minutes of actual action combined. Its 10 seconds of spraying, 3 minutes of nothing. It seemed to be very exciting for kids, but it is honestly not …"
Mary Kateri Romance,Dragon Bridge,2,"You can skip this.. it will just blow fire and water several times.

But the lights on the building is very beautiful!"
